1626831095373418,20210721093112280,1285717,0,1272357,卖撤单,0,400
1626831095373438,20210721093112280,1285719,0,1272363,卖撤单,0,500
1626831095373441,20210721093112280,1285721,0,1272362,卖撤单,0,500
1626831095373629,20210721093112280,1285748,1082289,0,买撤单,0,100
1626831096692978,20210721093113390,1295798,1295797,1285722,卖成交,79.27,100
1626831099407351,20210721093116330,1317825,0,1246799,卖撤单,0,300
1626831099739901,20210721093116410,1318641,1295788,0,买撤单,0,100
1626831102603673,20210721093119180,1341490,1317815,0,买撤单,0,100
1626831107816444,20210721093122420,1368761,1343756,0,买撤单,0,100
1626831109583841,20210721093125410,1392455,0,1285756,卖撤单,0,100
1626831109933230,20210721093125510,1393101,1094162,0,买撤单,0,700
1626831112456005,20210721093127440,1404835,0,1194453,卖撤单,0,500
1626831112510152,20210721093127650,1406594,0,1317764,卖撤单,0,100
1626831113311321,20210721093128350,1414101,0,548987,卖撤单,0,200
1626831116015935,20210721093131400,1435716,1392397,0,买撤单,0,100
1626831118789754,20210721093134410,1456190,1404841,0,买撤单,0,100
1626831118881607,20210721093134490,1456844,499360,0,买撤单,0,600
1626831119243350,20210721093134660,1457973,0,973130,卖撤单,0,500
1626831121920114,20210721093137400,1476884,1456167,0,买撤单,0,100
1626831121920577,20210721093137410,1476917,1456191,0,买撤单,0,100
1626831124602586,20210721093140190,1495750,0,652462,卖撤单,0,100
1626831128072828,20210721093143400,1517440,1073659,0,买撤单,0,100
1626831128072925,20210721093143400,1517480,1517479,1280037,卖成交,79.28,100
1626831128101830,20210721093143570,1518561,554592,0,买撤单,0,100
1626831128519760,20210721093144250,1522966,1522965,1459131,卖成交,79.28,100
1626831128519875,20210721093144260,1522985,1073688,0,买撤单,0,100
1626831129991963,20210721093145390,1529536,0,461168,卖撤单,0,300
1626831129993557,20210721093145400,1529620,0,1260627,卖撤单,0,100
1626831130654938,20210721093146420,1537468,0,1246800,卖撤单,0,100
1626831131100478,20210721093146890,1540066,1540065,1262642,卖成交,79.3,500
1626831131567743,20210721093147490,1543374,1540077,1543373,买成交,79.29,100
1626831131570230,20210721093147550,1543657,1537482,1543656,买成交,79.28,100
1626831133023801,20210721093149080,1552882,0,1543682,卖撤单,0,300
1626831134064859,20210721093150130,1560147,1457874,1560146,买成交,79.27,100
